timestamp,label_id,gsv_panorama_id,sv_image_x,sv_image_y,validation_result,label_type
2019-04-16 16:49:53.903-07,4228,w6S9rjM4jFovyfE3eUbEJw,8336,-481,disagree,SurfaceProblem
2019-04-16 16:49:47.713-07,645,r2Oo5S8v2ritGCEjbC3fEA,4146,-951,agree,SurfaceProblem
2019-04-16 16:49:51.603-07,2985,dTz4WUjV2cN8CdlrYRIljQ,5713,-352,agree,SurfaceProblem
2019-04-16 16:54:54.735-07,4050,HQQIEIvmbK3eMnaniGnH-A,13155,-371,unclear,SurfaceProblem
2019-04-16 16:55:00.193-07,3411,LQIBE5AJ53FIoIMtq8Vb9g,2647,-605,unclear,SurfaceProblem
2019-04-16 16:57:05.512-07,259,yVu1RX2Ri4CQa2dpYDoxAA,2307,-280,agree,NoCurbRamp
2019-04-16 16:54:57.421-07,53,A-eM226LYCgGNB1WLubj8Q,4108,-331,unclear,SurfaceProblem
2019-04-16 16:54:58.851-07,543,F-b4qLFcdSOfTZ6fQIfk1Q,3910,-483,unclear,SurfaceProblem
2019-04-16 16:55:09.431-07,1196,aEby4BBbrLfYPsC1VG7FGg,3226,-649,unclear,SurfaceProblem
2019-04-16 16:57:31.524-07,3178,Afagbhhep09pDuGH7hH0Ig,5143,-1073,agree,CurbRamp
2019-04-16 16:57:33.401-07,1451,-3U8A-IJ0SPGQd379GCfMA,8498,-466,agree,CurbRamp
2019-04-16 17:22:06.366-07,1040,0o5UD2lV47rsCz1NNl2_WQ,1133,-355,agree,SurfaceProblem
2019-04-16 17:22:10.987-07,1537,HmIrniqCXRRLdzjoaAmLfA,9892,-842,agree,SurfaceProblem
2019-04-16 17:22:16.806-07,652,nZMTzQsf8Yhsb8Dd9yBwHw,2104,-734,disagree,SurfaceProblem
2019-04-16 17:22:54.53-07,857,brmET-k8-7Wc7c6EpWEc1w,4967,-528,unclear,SurfaceProblem
2019-04-16 17:26:05.667-07,84,53PJ9NuERcvfRvPwoRIkUQ,1417,-251,agree,Obstacle
2019-04-16 17:26:15.473-07,292,pn4K6uKsurl7qs5Dx8eUaA,3750,-281,agree,Obstacle
2019-04-16 17:26:55.337-07,1324,bR6oV1AfV5_ZgG9qxk7sJg,12685,-100,agree,Obstacle
2019-04-16 17:28:36.284-07,2528,2pkTHv95jyfFvKVwk1bYqA,2797,-404,agree,SurfaceProblem
2019-04-16 17:28:43.596-07,2528,2pkTHv95jyfFvKVwk1bYqA,2797,-404,agree,SurfaceProblem
2019-04-16 17:29:47.547-07,4326,2KrJWlE0Zn8V6IZBC4frzg,9241,-1452,agree,Obstacle
2019-04-16 17:30:16.974-07,799,C_VI7Urkz6UMbfog3Eo5vA,4474,-248,agree,Obstacle
2019-04-16 17:36:21.611-07,2783,L-9t7rLv0h7iYPQP9wiM8w,8494,-746,agree,SurfaceProblem
2019-04-16 17:36:24.317-07,675,FJXZlhq1mrA_YcRtffgemA,147,-645,agree,SurfaceProblem
2019-04-16 18:22:23.24-07,1195,V8mHHhxXbbHC6GxGeSJNWw,2275,-324,agree,Obstacle
2019-04-16 18:23:13.018-07,1436,v1T1O7XDKe0TzihZhwWkeQ,1359,-372,agree,Obstacle
2019-04-16 17:59:03.045-07,849,SzUNzkpyoigCgXD0knFj7Q,4751,-539,disagree,SurfaceProblem
2019-04-16 18:18:39.414-07,418,NxGqyhjeCbOGEzwvXp_5lg,2166,-507,agree,SurfaceProblem
2019-04-16 18:19:37.069-07,3870,tE0q84m2OG42jdfAu53vUA,12747,-503,disagree,SurfaceProblem
2019-04-16 17:37:11.474-07,53,A-eM226LYCgGNB1WLubj8Q,4108,-331,agree,SurfaceProblem
2019-04-16 16:55:18.58-07,470,6WbY_F4cHQF3KGel39vcQw,43,-1281,agree,CurbRamp
2019-04-16 17:38:13.397-07,4105,67Sr8AH3K_HCRkMOXxicQg,5996,-999,agree,NoCurbRamp
2019-04-16 18:22:10.945-07,2226,dRtjUWZ2NjonMgfWgEXP5w,12680,-625,agree,SurfaceProblem
2019-04-16 18:22:55.94-07,4230,OkUNf5Iejn03-NppiYCj0g,5537,-393,agree,Obstacle
2019-04-16 17:39:15.417-07,2247,3ZqzG78yCvMxWjtsbS4sUA,2820,-577,agree,SurfaceProblem
2019-04-16 18:21:15.385-07,645,r2Oo5S8v2ritGCEjbC3fEA,4146,-951,agree,SurfaceProblem
2019-04-16 18:22:13.296-07,558,V-L9_vKYo_c8ftXiiIei2w,7924,-640,agree,CurbRamp
2019-04-16 17:59:10.312-07,4378,IFNOhPDdL1TzZihIu1B0Xw,10387,-735,disagree,SurfaceProblem
2019-04-16 17:58:45.892-07,1058,oqP7byVfpym5eotQ9U4fdA,4741,-478,disagree,SurfaceProblem
2019-04-16 18:20:14.254-07,655,oAfObst8-OwFlUaV1Ca8kQ,2214,-952,agree,SurfaceProblem
2019-04-16 18:21:53.713-07,3859,vdc9lhU6dlmlnkIBBQp6Yg,6498,-270,agree,CurbRamp
2019-04-16 18:18:46.77-07,971,1eePVoxBHty00iRN3_k72g,2195,-787,agree,SurfaceProblem
2019-04-16 18:20:06.89-07,432,H_MWJQ7cpL7DMPDibkkzqw,7769,-619,disagree,SurfaceProblem
2019-04-16 18:20:15.809-07,1058,oqP7byVfpym5eotQ9U4fdA,4741,-478,agree,SurfaceProblem
2019-04-16 18:20:21.515-07,1537,HmIrniqCXRRLdzjoaAmLfA,9892,-842,agree,SurfaceProblem
2019-04-16 18:20:18.176-07,850,fVFuNAzqNmIHqy4oQ03p6w,4860,-532,disagree,SurfaceProblem
2019-04-16 18:21:09.206-07,1789,wZcACJ8ffj0ZiCuts2vH3w,3184,-490,agree,SurfaceProblem
2019-04-16 18:21:29.516-07,4428,L5C-ucbPcbP5vRLC6lQ-Ag,12174,-1249,agree,CurbRamp
2019-04-16 18:21:57.526-07,2340,pWfbz2UIJDo0eI2gYgtChg,1366,-344,disagree,CurbRamp
2019-04-16 18:22:00.658-07,3907,9oIQStPsq3EpVxk-h2Hhpg,13086,-576,agree,CurbRamp
2019-04-16 18:22:21.223-07,1270,TPiXHk8dVgutcaMITp39kQ,5696,-757,agree,Obstacle
2019-04-16 18:22:24.417-07,4230,OkUNf5Iejn03-NppiYCj0g,5537,-393,agree,Obstacle
2019-04-16 19:04:40.991-07,1196,aEby4BBbrLfYPsC1VG7FGg,3226,-649,disagree,SurfaceProblem
2019-04-16 19:05:31.188-07,246,iXYGtES5ujggzEp38_EJYg,11083,-353,agree,NoCurbRamp
2019-04-16 18:23:11.397-07,3251,nC0E3q3UrWGGC-bBmo-tZQ,10119,-457,agree,Obstacle
2019-04-16 18:57:40.332-07,1806,B3bw7uMP9XPZKN3cLNWtTw,5531,-345,agree,CurbRamp
2019-04-16 19:01:03.179-07,645,r2Oo5S8v2ritGCEjbC3fEA,4146,-951,agree,SurfaceProblem
2019-04-16 19:14:11.471-07,2153,HycFAa2PpvgDJ8VciKwnsA,9185,-804,agree,CurbRamp
2019-04-16 19:16:00.612-07,887,b_oAXeqgQXNskG-vg5PiVQ,11176,-255,disagree,Obstacle
2019-04-16 19:16:05.109-07,1074,SFmz-YEp3vbrMEuNhh206A,9461,-423,disagree,Obstacle
2019-04-16 19:16:31.618-07,164,_ThcAfjL-9PVTI2IGWcIkg,5819,-416,unclear,Obstacle
2019-04-16 19:16:52.908-07,292,pn4K6uKsurl7qs5Dx8eUaA,3750,-281,disagree,Obstacle
2019-04-16 19:16:49.231-07,84,53PJ9NuERcvfRvPwoRIkUQ,1417,-251,unclear,Obstacle
2019-04-16 19:17:47.699-07,3396,KCe4bSr7VfB-KnwE2M_x0g,12382,-397,disagree,Obstacle
2019-04-16 19:30:53.126-07,947,rmiHQyvoRbz9ozkfMWjdKA,11419,-231,agree,Obstacle
2019-04-16 19:34:03.248-07,4230,OkUNf5Iejn03-NppiYCj0g,5537,-393,disagree,Obstacle
2019-04-16 19:34:21.829-07,422,3zcrhqVZmXigArxxbhf3Xg,5017,-593,agree,Obstacle
2019-04-16 19:19:33.797-07,652,nZMTzQsf8Yhsb8Dd9yBwHw,2104,-734,disagree,SurfaceProblem
2019-04-16 19:33:56.373-07,3147,cCrayTbMqZM40aLipINa4g,550,-430,agree,Obstacle
2019-04-16 19:34:13.021-07,1074,SFmz-YEp3vbrMEuNhh206A,9461,-423,agree,Obstacle
2019-04-16 19:35:01.532-07,4456,o1YKH3l1bjb_swTCIeuF_w,404,-693,agree,NoCurbRamp
2019-04-16 19:18:25.569-07,127,PzKLPRWBFuASHjalf9__Sw,6386,-374,agree,Obstacle
2019-04-16 19:35:36.175-07,2248,3ZqzG78yCvMxWjtsbS4sUA,3356,-459,disagree,Obstacle
2019-04-16 19:39:27.6-07,749,Kdy17T0hvCa_9qpAJYHLjg,8040,-1205,agree,Obstacle
2019-04-16 19:47:35.7-07,165,2A6p50LemUj6YuJYRTcoOA,5069,-837,agree,NoCurbRamp
2019-04-16 19:48:50.522-07,3038,UlEcK27uRQztEZuVaslDBA,1255,-359,agree,CurbRamp
2019-04-16 19:35:07.423-07,165,2A6p50LemUj6YuJYRTcoOA,5069,-837,agree,NoCurbRamp
2019-04-16 19:47:46.744-07,2237,LUc-zNs7mO2ahq797oH-zQ,8699,-748,agree,CurbRamp
2019-04-16 19:30:07.505-07,1091,xknXWuoxVvX58NGN6sJ2vQ,1647,-291,agree,NoCurbRamp
2019-04-16 19:35:40.631-07,870,gtZURGpFLF06wq2toy_gBg,3533,-318,disagree,Obstacle
2019-04-16 19:38:41.979-07,1434,v1T1O7XDKe0TzihZhwWkeQ,9282,-288,agree,CurbRamp
2019-04-16 19:34:13.196-07,1980,eyktT1fL6ymP6jOXXa9_0Q,10691,-309,agree,Obstacle
2019-04-16 19:33:03.792-07,515,30wSSwpQyfXG91DmzPtzXw,3472,-777,disagree,SurfaceProblem
2019-04-16 19:34:39.554-07,395,hxvyzDJJpysNtJUSqylkmA,8186,-1193,disagree,Obstacle
2019-04-16 19:34:48.191-07,4007,hq4Tvo5tgQk8Se_8EV7ssQ,12150,-910,agree,NoCurbRamp
2019-04-16 19:39:24.444-07,3599,lN36mH7jt-ksHznZyegv_g,1879,-368,agree,Obstacle
2019-04-16 19:45:24.658-07,4740,OVsco44pdHmX1p5xO2bR6w,961,-267,disagree,Obstacle
2019-04-16 19:30:31.197-07,4306,pdCYyT61L2f-_z9mdClKDA,10676,-1241,disagree,Obstacle
2019-04-16 19:31:26.792-07,2878,y3Y2-dz1rtZpCqH0W-Odyw,4762,-526,unclear,Obstacle
2019-04-16 19:32:02.452-07,3735,J-iXvlglu5rx3mWnPa3-zg,187,-698,agree,NoCurbRamp
2019-04-16 19:32:49.267-07,652,nZMTzQsf8Yhsb8Dd9yBwHw,2104,-734,disagree,SurfaceProblem
2019-04-16 19:32:58.621-07,971,1eePVoxBHty00iRN3_k72g,2195,-787,agree,SurfaceProblem
2019-04-16 19:34:14.796-07,194,EWazcRXx4rxAJN-uqRdT1g,5597,-441,agree,Obstacle
2019-04-16 19:34:24.883-07,1166,9YkUNV9uwruMBz5p5HIHAA,8643,-133,unclear,Obstacle
2019-04-16 19:34:27.403-07,24,bV4C_Q1VLnHuAnCl0C5n6g,70,-640,agree,Obstacle
2019-04-16 19:35:23.477-07,2398,tKPNvJGmw46eHvODFhtFbQ,2313,-430,agree,CurbRamp
2019-04-16 19:35:26.44-07,164,_ThcAfjL-9PVTI2IGWcIkg,5819,-416,disagree,Obstacle
2019-04-16 19:35:43.682-07,1431,fG8IfgmxxrrbToWxg1L50Q,13036,-63,disagree,Obstacle
2019-04-16 19:35:46.062-07,4230,OkUNf5Iejn03-NppiYCj0g,5537,-393,disagree,Obstacle
2019-04-16 19:38:43.296-07,296,VLnYi6PCtn8Z4h0IkhtNJw,1785,-455,agree,CurbRamp
2019-04-16 19:39:17.098-07,2097,UUiDDc1b4CUITVCmY2uTlQ,12584,-340,agree,Obstacle
2019-04-16 19:45:30.982-07,430,SyBRKwoEe9GPdCDLFUtSGg,1993,-294,agree,Obstacle
2019-04-16 19:46:46.007-07,647,yniMIVaOvbrF21Hv797hZw,9259,-628,agree,SurfaceProblem
2019-04-16 19:48:29.617-07,751,JKl0dvQHWiZfxdx-kVcp_w,8750,-1113,disagree,SurfaceProblem
2019-04-16 19:46:39.712-07,4586,wtB7v2D15DOJxR55VVKpBQ,11690,-651,disagree,SurfaceProblem
2019-04-16 19:45:03.733-07,2878,y3Y2-dz1rtZpCqH0W-Odyw,4762,-526,unclear,Obstacle
2019-04-16 19:48:21.909-07,518,Hw0xWH4HqJTn2yhCpwNHoA,4012,-707,agree,SurfaceProblem
2019-04-16 19:48:56.562-07,1982,vp-967OzM_LJso_j-C6GWQ,11320,-830,agree,CurbRamp
2019-04-16 19:48:24.373-07,1063,YYphuyoJuOKXQ5SKeDNLZw,12642,-982,agree,SurfaceProblem
2019-04-16 19:52:07.119-07,2769,-E5BPxO3cbnDFLEmdC4jLA,11824,-488,disagree,CurbRamp
2019-04-16 19:52:09.16-07,1655,3MUWcxZ-YrPeURtrfYbf5w,2032,-544,agree,CurbRamp
2019-04-16 19:52:13.646-07,1521,205wWrVrhCNrwIXS-jwFzA,9900,-514,agree,CurbRamp
2019-04-16 19:54:55.219-07,4586,wtB7v2D15DOJxR55VVKpBQ,11690,-651,agree,SurfaceProblem
2019-04-16 19:54:59.053-07,3411,LQIBE5AJ53FIoIMtq8Vb9g,2647,-605,disagree,SurfaceProblem
2019-04-16 19:55:36.233-07,1076,PfUfvQBPMDtsbtpoPlTBpw,4278,-584,agree,SurfaceProblem
2019-04-16 19:55:51.415-07,2240,LUc-zNs7mO2ahq797oH-zQ,2443,-606,disagree,Obstacle
2019-04-16 19:56:02.088-07,4326,2KrJWlE0Zn8V6IZBC4frzg,9241,-1452,agree,Obstacle
2019-04-16 19:56:16.245-07,953,7MUGzvisqGPhkgU93ieBVA,12029,-227,disagree,Obstacle
2019-04-16 19:56:21.8-07,2090,nTol0mPdHLvkBYOC2VYToA,1498,-913,disagree,Obstacle
2019-04-16 19:56:48.002-07,4919,zuZ5LcUQ9sE1k3uWLnDrow,6818,-1004,disagree,CurbRamp
2019-04-16 19:56:52.157-07,4919,zuZ5LcUQ9sE1k3uWLnDrow,6818,-1004,disagree,CurbRamp
2019-04-16 19:56:54.194-07,4919,zuZ5LcUQ9sE1k3uWLnDrow,6818,-1004,disagree,CurbRamp
2019-04-16 19:56:55.068-07,4919,zuZ5LcUQ9sE1k3uWLnDrow,6818,-1004,disagree,CurbRamp
2019-04-16 19:57:37.887-07,4232,xFIzQk7txG3DXudeCF4aRQ,7470,-379,agree,CurbRamp
2019-04-16 19:57:39.44-07,454,treyXG0iNYWO-B5UX1nRbw,9112,-320,agree,CurbRamp
2019-04-16 20:12:04.025-07,1946,ygjyGcyTFoqeYILY2wpOxw,9224,-622,agree,Obstacle
2019-04-16 20:13:16.654-07,4134,wGKBfGF5XtQoh3LdflMWIA,1008,-676,agree,NoCurbRamp
2019-04-16 20:15:57.604-07,1133,dd2exQVRvH26Z-U9btR-tQ,10640,-725,disagree,NoCurbRamp
2019-04-16 20:17:06.035-07,1270,TPiXHk8dVgutcaMITp39kQ,5696,-757,disagree,Obstacle
2019-04-16 20:23:42.389-07,2526,omDZ1-fFNfCXRBMJfcvQtQ,2510,-327,agree,Obstacle
2019-04-16 20:25:03.173-07,24,bV4C_Q1VLnHuAnCl0C5n6g,70,-640,agree,Obstacle
2019-04-16 19:59:53.231-07,1166,9YkUNV9uwruMBz5p5HIHAA,8643,-133,unclear,Obstacle
2019-04-16 20:01:06.565-07,20,lk95zcW0edw2sZCB1rMPTA,12710,-408,agree,CurbRamp
2019-04-16 20:04:38.823-07,3599,lN36mH7jt-ksHznZyegv_g,1879,-368,disagree,Obstacle
2019-04-16 19:58:32.178-07,688,TrU4DYp3l-VZwSqYcDGq3A,4387,-695,agree,SurfaceProblem
2019-04-16 19:58:41.984-07,842,lO6AMvS9-cBy5JuBM4SMEw,3486,-351,disagree,SurfaceProblem
2019-04-16 19:58:45.63-07,842,lO6AMvS9-cBy5JuBM4SMEw,3486,-351,unclear,SurfaceProblem
2019-04-16 19:59:26.481-07,1429,fG8IfgmxxrrbToWxg1L50Q,12756,-19,agree,Obstacle
2019-04-16 20:12:02.615-07,430,SyBRKwoEe9GPdCDLFUtSGg,1993,-294,agree,Obstacle
2019-04-16 20:16:23.437-07,2816,ALA9Q-F1OTzGVtgPsTJkPw,1103,-226,disagree,Obstacle
2019-04-16 19:58:36.937-07,410,wuk--sZ3fJyMsMo4tJuybg,4680,-625,disagree,SurfaceProblem
2019-04-16 19:58:44.628-07,842,lO6AMvS9-cBy5JuBM4SMEw,3486,-351,agree,SurfaceProblem
2019-04-16 20:21:11.766-07,4589,kpXC4VqAr-_zA8jVdFdtcw,7409,-582,agree,CurbRamp
2019-04-16 20:22:02.673-07,2340,pWfbz2UIJDo0eI2gYgtChg,1366,-344,disagree,CurbRamp
2019-04-16 20:22:41.143-07,94,4gQPTKnVWtTrdCF7HXPANg,9449,-324,agree,Obstacle
2019-04-16 20:29:24.696-07,1312,phssnN9IGJPhjw6xKvvz-g,1077,-432,agree,Obstacle
2019-04-16 20:31:07.918-07,562,EhTLRzg6TtmIoY7RehxgpQ,5881,-742,disagree,SurfaceProblem
2019-04-16 19:58:38.788-07,842,lO6AMvS9-cBy5JuBM4SMEw,3486,-351,disagree,SurfaceProblem
2019-04-16 19:58:43.707-07,842,lO6AMvS9-cBy5JuBM4SMEw,3486,-351,disagree,SurfaceProblem
2019-04-16 20:04:48.452-07,84,53PJ9NuERcvfRvPwoRIkUQ,1417,-251,agree,Obstacle
2019-04-16 20:05:03.565-07,533,7cwGTyrtV6yKUtHO6TmUew,12056,-797,agree,NoCurbRamp
2019-04-16 20:13:54.757-07,870,gtZURGpFLF06wq2toy_gBg,3533,-318,disagree,Obstacle
2019-04-16 20:04:26.95-07,148,b0eOV36e75GdxsTJKxhJzw,5509,-420,agree,Obstacle
2019-04-16 20:13:56.688-07,1487,gpU96yV3NI777PrVQ7U4kg,6631,-419,agree,CurbRamp
2019-04-16 20:14:13.945-07,845,tHaeiW4iQaaeTM4gFFqLKw,2223,-207,agree,Obstacle
2019-04-16 20:11:53.067-07,905,xscW1Uom1Upky-QGqHrwhw,3782,-456,agree,Obstacle
2019-04-16 20:15:19.096-07,195,EWazcRXx4rxAJN-uqRdT1g,12123,-403,unclear,Obstacle
2019-04-16 20:12:49.339-07,275,92ZZ-oToFsK3Zq25TIkzpw,12293,-544,agree,CurbRamp
2019-04-16 20:15:47.505-07,2685,Evs-cluS4i2W1egGd153XA,12840,-551,agree,NoCurbRamp
2019-04-16 20:16:47.471-07,3246,Lzh3lL_2bbN_Y50h94JGcw,1901,-236,disagree,Obstacle
2019-04-16 20:00:48.69-07,2187,pFHXVMIkzEg6HZvnekXwkA,826,-478,agree,NoCurbRamp
2019-04-16 20:04:15.741-07,2526,omDZ1-fFNfCXRBMJfcvQtQ,2510,-327,disagree,Obstacle
2019-04-16 20:24:17.236-07,148,b0eOV36e75GdxsTJKxhJzw,5509,-420,agree,Obstacle
2019-04-16 20:25:46.94-07,3199,z2CaNDeJwX0fFi45ay-xTg,10635,-390,agree,Obstacle
2019-04-16 19:59:35.97-07,4740,OVsco44pdHmX1p5xO2bR6w,961,-267,disagree,Obstacle
2019-04-16 20:00:18.572-07,4552,e0k4ZXSqvV3lBGG-zqEBRA,7859,202,disagree,Obstacle
2019-04-16 20:14:22.492-07,4606,lzHvLmTMWSlovYrTt664nA,5242,-253,disagree,Obstacle
2019-04-16 20:17:08.501-07,3251,nC0E3q3UrWGGC-bBmo-tZQ,10119,-457,agree,Obstacle
2019-04-16 20:24:56.349-07,3246,Lzh3lL_2bbN_Y50h94JGcw,1901,-236,unclear,Obstacle
2019-04-16 20:24:54.191-07,749,Kdy17T0hvCa_9qpAJYHLjg,8040,-1205,disagree,Obstacle
2019-04-16 20:32:09.158-07,1090,xknXWuoxVvX58NGN6sJ2vQ,361,-326,agree,NoCurbRamp
2019-04-16 20:33:11.124-07,444,Y8my1cju0ZJm790K50k4yQ,6377,-1022,agree,NoCurbRamp
2019-04-16 20:21:45.351-07,3142,3LiW0bdUiOQ8WLu38s2OEw,6611,-1135,agree,CurbRamp
2019-04-16 20:29:34.871-07,84,53PJ9NuERcvfRvPwoRIkUQ,1417,-251,disagree,Obstacle
2019-04-16 20:29:36.377-07,2767,-E5BPxO3cbnDFLEmdC4jLA,11235,-689,agree,Obstacle
2019-04-16 20:30:22.607-07,296,VLnYi6PCtn8Z4h0IkhtNJw,1785,-455,agree,CurbRamp
2019-04-16 20:00:29.423-07,953,7MUGzvisqGPhkgU93ieBVA,12029,-227,disagree,Obstacle
2019-04-16 20:14:34.081-07,3508,4rjkXMHmydAqD2G4eqYNYg,1544,-552,disagree,Obstacle
2019-04-16 20:24:04.685-07,884,b_oAXeqgQXNskG-vg5PiVQ,5133,-190,agree,Obstacle
2019-04-16 20:15:51.62-07,474,6WbY_F4cHQF3KGel39vcQw,7272,-720,agree,NoCurbRamp
2019-04-16 20:16:55.397-07,127,PzKLPRWBFuASHjalf9__Sw,6386,-374,agree,Obstacle
2019-04-16 20:04:57.172-07,2549,8gTj6xw9o2WLpiBv6RII4A,11956,-1040,agree,NoCurbRamp
2019-04-16 20:12:10.867-07,986,BnNslKXkN6VExflPOKJ8jw,1864,-257,agree,Obstacle
2019-04-16 20:26:01.707-07,884,b_oAXeqgQXNskG-vg5PiVQ,5133,-190,agree,Obstacle
2019-04-16 20:26:08.58-07,2526,omDZ1-fFNfCXRBMJfcvQtQ,2510,-327,agree,Obstacle
2019-04-16 20:26:41.7-07,1794,hDnmhdxjioVmAw7opmGksQ,159,-265,agree,Obstacle
2019-04-16 20:27:25.427-07,1003,S8AayapUV3yoGfr3yAJArQ,11140,-490,agree,Obstacle
2019-04-16 20:27:41.384-07,4326,2KrJWlE0Zn8V6IZBC4frzg,9241,-1452,agree,Obstacle
2019-04-16 20:27:38.233-07,2985,dTz4WUjV2cN8CdlrYRIljQ,5713,-352,agree,SurfaceProblem
2019-04-16 20:28:22.611-07,1849,cw-0K7uRflKtVfwHFhUj-w,8878,-406,agree,CurbRamp
2019-04-16 20:29:10.861-07,4552,e0k4ZXSqvV3lBGG-zqEBRA,7859,202,agree,Obstacle
2019-04-16 20:29:18.813-07,1015,WaQLAHgltK-hu7bF0T8yJg,4913,-732,disagree,SurfaceProblem
2019-04-16 20:29:28.643-07,420,qTqy8ApuwdqFJLM39Tpohw,2489,-596,disagree,SurfaceProblem
2019-04-16 20:29:32.334-07,1980,eyktT1fL6ymP6jOXXa9_0Q,10691,-309,agree,Obstacle
2019-04-16 20:29:39.057-07,25,7Y3UweyyZqDYGrFaXYUyUA,6474,-1402,agree,Obstacle
2019-04-16 20:29:45.882-07,302,lUllc_bkAnZ145agnrLU9w,6021,-727,agree,Obstacle
2019-04-16 20:43:03.502-07,2388,m_ieg5SdzQJOq5ktPTd4Vw,4044,-754,agree,NoCurbRamp
2019-04-16 20:59:46.621-07,4378,IFNOhPDdL1TzZihIu1B0Xw,10387,-735,agree,SurfaceProblem
2019-04-16 20:31:05.527-07,2492,W8_emPaPRqM87VAUNvL9KQ,9076,-448,agree,Obstacle
2019-04-16 20:38:19.785-07,846,wLqtOvq4KZVoLhbwJc-nQg,4991,-514,disagree,SurfaceProblem
2019-04-16 21:00:19.009-07,4755,Y7TcC9o_qgl-XI15vT8zsg,3581,-1078,agree,NoCurbRamp
2019-04-16 20:43:34.514-07,4068,_tRAfCvl_Ffq_ojGtma-Rg,11228,-392,agree,NoCurbRamp
2019-04-16 20:58:45.467-07,4948,e9wI2ahRG382AeEfayqxag,7197,-540,agree,CurbRamp
2019-04-16 20:33:28.171-07,4920,rPuBUGSQWAlSA0Gt1mZxfA,3405,-594,disagree,NoCurbRamp
2019-04-16 20:36:45.587-07,984,OOKrJTBWOBrGyv-rlK5HvA,2350,-310,agree,Obstacle
2019-04-16 20:50:23.398-07,3924,Aks183yxvoz_2rbEVkuD5A,4129,-907,disagree,CurbRamp
2019-04-16 20:32:01.85-07,3410,ZOnhx4CKT_8HuCDg7PldCg,3606,-450,agree,NoCurbRamp
2019-04-16 20:40:25.297-07,629,5f6UAV6KRhpRiUOg9Aw-qg,795,-463,agree,CurbRamp
2019-04-16 20:48:52.037-07,53,A-eM226LYCgGNB1WLubj8Q,4108,-331,unclear,SurfaceProblem
2019-04-16 21:08:54.86-07,4387,aRBv6J1fZut0D40jKVm0IQ,5383,-417,agree,NoCurbRamp
2019-04-16 20:36:27.163-07,1980,eyktT1fL6ymP6jOXXa9_0Q,10691,-309,agree,Obstacle
2019-04-16 20:32:26.514-07,422,3zcrhqVZmXigArxxbhf3Xg,5017,-593,agree,Obstacle
2019-04-16 20:32:28.938-07,2090,nTol0mPdHLvkBYOC2VYToA,1498,-913,agree,Obstacle
2019-04-16 20:36:48.952-07,974,1ra26Y1B3BEYLYk4HpzdVA,8593,-110,agree,Obstacle
2019-04-16 20:43:28.782-07,3901,BDx1ZqgQt0xCQi4iViC03w,11624,-823,agree,NoCurbRamp
2019-04-16 20:58:14.574-07,4963,6AiRw6jSzxuTpz0goKxiWA,37,-118,disagree,SurfaceProblem
2019-04-16 20:58:57.52-07,2101,4rj8R4UKWQbcqz9DSd6BgA,5206,-1710,agree,CurbRamp
2019-04-16 20:33:20.053-07,95,prMAsZ283Q-GBpPv9OA2IQ,4708,-411,agree,NoCurbRamp
2019-04-16 20:32:54.495-07,4606,lzHvLmTMWSlovYrTt664nA,5242,-253,agree,Obstacle
2019-04-16 20:58:50.099-07,2101,4rj8R4UKWQbcqz9DSd6BgA,5206,-1710,agree,CurbRamp
2019-04-16 21:08:27.25-07,4007,hq4Tvo5tgQk8Se_8EV7ssQ,12150,-910,agree,NoCurbRamp
2019-04-16 21:12:46.823-07,52,A-eM226LYCgGNB1WLubj8Q,2339,-946,agree,SurfaceProblem
2019-04-16 21:15:19.08-07,1637,VXEcEB6Lc3KvjCMm-u8q6w,11341,-367,agree,CurbRamp
2019-04-16 21:15:24.064-07,284,DF4VBwDNJeFEg80MG6WL-A,8869,-703,agree,CurbRamp
2019-04-16 21:25:38.058-07,2947,8HbLzG-rMJTBOqRK4-9kMw,4186,-447,disagree,Obstacle
2019-04-16 21:17:15.718-07,1806,B3bw7uMP9XPZKN3cLNWtTw,5531,-345,agree,CurbRamp
2019-04-16 21:16:20.246-07,1963,ITxhWQ10kH_Xk_vUzR6edg,11124,-248,agree,CurbRamp
2019-04-16 21:27:41.925-07,4910,TLogILqWRLpfrrOIt1GiZw,10084,-392,disagree,NoCurbRamp
2019-04-16 21:20:05.253-07,3715,3cVMk8nTH_hvkIvKz7EG_A,1277,-1117,agree,SurfaceProblem
2019-04-16 21:16:31.289-07,850,fVFuNAzqNmIHqy4oQ03p6w,4860,-532,disagree,SurfaceProblem
2019-04-16 21:26:52.499-07,4307,XCMfcaJBQh62Et0vM28iDA,8836,-1100,agree,Obstacle
2019-04-16 21:20:02.844-07,3870,tE0q84m2OG42jdfAu53vUA,12747,-503,unclear,SurfaceProblem
2019-04-16 21:18:13.402-07,4825,nOD_DRhUM2Z56TIo7R476g,5115,-510,agree,Obstacle
2019-04-16 21:27:17.544-07,3548,tbgMFLWDFU29avLT5rkWFg,6237,-769,agree,NoCurbRamp
2019-04-16 21:19:57.049-07,2377,lRgfJFlShJ3XJ5cyHwJhBg,10432,-439,disagree,SurfaceProblem
2019-04-16 21:17:51.001-07,837,FtVutmNrUKipYvd8o9vcaw,2915,-385,agree,Obstacle
2019-04-16 21:17:55.262-07,707,RzaKd9b0PafelNebCgkueQ,5072,-447,disagree,Obstacle
