Timestamp,pano_id,sv_x,sv_y,Label
2019-03-12 15:25:28.162-07,3p46McMD5I9JwL7qNeUnZA,12990,-162,NoCurbRamp
2019-03-12 15:25:32.427-07,3p46McMD5I9JwL7qNeUnZA,12176,-547,CurbRamp
2019-03-12 15:25:52.558-07,DPFpiJQFnnf46R1bTOk_jg,12989,-144,CurbRamp
2019-03-12 15:26:17.197-07,DTN__8w8ljcdVDYlDJ9Vog,7353,-525,CurbRamp
2019-03-12 15:26:18.462-07,DTN__8w8ljcdVDYlDJ9Vog,5190,-359,CurbRamp
2019-03-12 15:26:19.196-07,DTN__8w8ljcdVDYlDJ9Vog,5226,-228,CurbRamp
2019-03-12 15:26:19.864-07,DTN__8w8ljcdVDYlDJ9Vog,5759,-156,CurbRamp
2019-03-12 15:26:21.324-07,DTN__8w8ljcdVDYlDJ9Vog,7355,-223,CurbRamp
2019-03-12 15:26:22.253-07,DTN__8w8ljcdVDYlDJ9Vog,7696,-337,CurbRamp
2019-03-12 15:26:26.93-07,Hea71Bl-hiygf4PeSKMGkg,4899,-217,CurbRamp
2019-03-12 15:26:28.201-07,Hea71Bl-hiygf4PeSKMGkg,5349,-207,CurbRamp
2019-03-12 15:26:36.463-07,cmucC73cw4gRsuMaUi4rrg,5219,-258,NoCurbRamp
2019-03-12 15:26:37.934-07,cmucC73cw4gRsuMaUi4rrg,5581,-284,NoCurbRamp
2019-03-12 15:26:39.331-07,cmucC73cw4gRsuMaUi4rrg,4271,-463,NoCurbRamp
2019-03-12 15:26:40.342-07,cmucC73cw4gRsuMaUi4rrg,4205,-1020,NoCurbRamp
2019-03-12 15:26:43.705-07,cmucC73cw4gRsuMaUi4rrg,9432,-549,NoCurbRamp
2019-03-12 15:26:44.746-07,cmucC73cw4gRsuMaUi4rrg,9186,-424,NoCurbRamp
2019-03-12 15:26:46.328-07,cmucC73cw4gRsuMaUi4rrg,7643,-338,NoCurbRamp
2019-03-12 15:26:47.49-07,cmucC73cw4gRsuMaUi4rrg,7133,-298,NoCurbRamp
2019-03-13 05:56:28.245-07,wuk--sZ3fJyMsMo4tJuybg,1331,-454,CurbRamp
2019-03-13 05:56:40.315-07,wuk--sZ3fJyMsMo4tJuybg,4684,-948,CurbRamp
2019-03-13 05:56:52.234-07,wuk--sZ3fJyMsMo4tJuybg,4680,-625,SurfaceProblem
2019-03-13 05:56:58.609-07,wuk--sZ3fJyMsMo4tJuybg,8615,-850,NoCurbRamp
2019-03-13 05:57:08.089-07,wuk--sZ3fJyMsMo4tJuybg,9688,-662,NoCurbRamp
2019-03-13 05:57:12.944-07,wuk--sZ3fJyMsMo4tJuybg,11703,-399,NoCurbRamp
2019-03-13 05:57:16.04-07,wuk--sZ3fJyMsMo4tJuybg,12401,-330,NoCurbRamp
2019-03-13 05:57:26.117-07,wuk--sZ3fJyMsMo4tJuybg,822,-370,NoCurbRamp
2019-03-13 05:57:38.713-07,wuk--sZ3fJyMsMo4tJuybg,3605,-706,NoCurbRamp
2019-03-13 05:57:53.369-07,NxGqyhjeCbOGEzwvXp_5lg,1724,-400,SurfaceProblem
2019-03-13 05:57:57.4-07,NxGqyhjeCbOGEzwvXp_5lg,2166,-507,SurfaceProblem
2019-03-13 05:58:27.018-07,Qjt4NB_AdlhK_LsF0cq8tQ,11854,-217,SurfaceProblem
2019-03-13 05:58:39.584-07,qTqy8ApuwdqFJLM39Tpohw,2489,-596,SurfaceProblem
2019-03-13 05:58:54.905-07,3zcrhqVZmXigArxxbhf3Xg,5017,-593,Obstacle
2019-03-13 05:58:58.106-07,3zcrhqVZmXigArxxbhf3Xg,4745,-699,CurbRamp
2019-03-13 05:59:11.856-07,3zcrhqVZmXigArxxbhf3Xg,5613,-666,NoCurbRamp
2019-03-13 05:59:16.721-07,3zcrhqVZmXigArxxbhf3Xg,8595,-607,CurbRamp
2019-03-13 05:59:26.474-07,3zcrhqVZmXigArxxbhf3Xg,11213,-558,CurbRamp
2019-03-13 05:59:34.116-07,3zcrhqVZmXigArxxbhf3Xg,11984,-514,NoCurbRamp
2019-03-13 05:59:39.271-07,3zcrhqVZmXigArxxbhf3Xg,1050,-554,NoCurbRamp
2019-03-13 06:00:33.202-07,SyBRKwoEe9GPdCDLFUtSGg,1993,-294,Obstacle
2019-03-13 06:00:41.54-07,ATAqxJHKVWC6i-_DW9UL7Q,6049,-586,SurfaceProblem
2019-03-13 06:00:50.767-07,H_MWJQ7cpL7DMPDibkkzqw,7769,-619,SurfaceProblem
2019-03-13 06:02:50.608-07,jKPGTBV-DOk5OvwDpzNT2w,792,-719,NoCurbRamp
2019-03-13 06:02:57.129-07,jKPGTBV-DOk5OvwDpzNT2w,2192,-308,NoCurbRamp
2019-03-13 06:03:47.298-07,N-oeZLAXrRig35-DRg1FPQ,1889,-415,SurfaceProblem
2019-03-13 06:04:17.314-07,Y8my1cju0ZJm790K50k4yQ,12721,-621,NoCurbRamp
2019-03-13 06:04:20.661-07,Y8my1cju0ZJm790K50k4yQ,239,-409,NoCurbRamp
2019-03-13 06:04:25.413-07,Y8my1cju0ZJm790K50k4yQ,1989,-297,NoCurbRamp
2019-03-13 06:04:31.048-07,Y8my1cju0ZJm790K50k4yQ,2358,-291,NoCurbRamp
2019-03-13 06:04:36.895-07,Y8my1cju0ZJm790K50k4yQ,3716,-402,NoCurbRamp
2019-03-13 06:04:40.626-07,Y8my1cju0ZJm790K50k4yQ,4128,-483,NoCurbRamp
2019-03-13 06:04:45.887-07,Y8my1cju0ZJm790K50k4yQ,6377,-1022,NoCurbRamp
2019-03-13 06:05:23.241-07,VNXsMDKtdyuT1187K8Ibag,7163,-633,CurbRamp
2019-03-13 06:05:34.618-07,HVL0n0BYcC3AQhGiz11dNg,3405,-1299,CurbRamp
2019-03-13 06:05:36.505-07,HVL0n0BYcC3AQhGiz11dNg,5453,-548,CurbRamp
2019-03-13 06:05:37.692-07,HVL0n0BYcC3AQhGiz11dNg,6549,-359,CurbRamp
2019-03-13 06:05:48.553-07,HVL0n0BYcC3AQhGiz11dNg,11763,-253,CurbRamp
2019-03-13 06:05:53.321-07,treyXG0iNYWO-B5UX1nRbw,12446,-566,CurbRamp
2019-03-13 06:06:00.275-07,treyXG0iNYWO-B5UX1nRbw,9112,-320,CurbRamp
2019-03-13 06:06:04.378-07,treyXG0iNYWO-B5UX1nRbw,6058,-236,CurbRamp
2019-03-13 06:06:12.146-07,treyXG0iNYWO-B5UX1nRbw,3912,-276,CurbRamp
2019-03-13 06:06:31.25-07,gaS_5JMafCP7H-HBblKerg,2649,-725,CurbRamp
2019-03-13 06:06:33.939-07,gaS_5JMafCP7H-HBblKerg,3180,-637,SurfaceProblem
2019-03-13 06:06:49.378-07,GjqtsBbRZzi_3Xo6nPLGgw,7665,-1250,CurbRamp
2019-03-13 06:06:52.825-07,GjqtsBbRZzi_3Xo6nPLGgw,10204,-703,CurbRamp
2019-03-13 06:06:59.818-07,JghltopjwDUBDFPzINbmMw,11603,-705,SurfaceProblem
2019-03-13 06:07:31.586-07,_zDerr4r6cyvipeYfrVVJQ,7610,-1279,CurbRamp
2019-03-13 06:07:40.498-07,_zDerr4r6cyvipeYfrVVJQ,191,-642,CurbRamp
2019-03-13 06:07:46.393-07,_zDerr4r6cyvipeYfrVVJQ,2242,-394,CurbRamp
2019-03-13 06:07:47.433-07,_zDerr4r6cyvipeYfrVVJQ,2938,-336,CurbRamp
2019-03-13 06:07:54.842-07,6WbY_F4cHQF3KGel39vcQw,6587,-948,CurbRamp
2019-03-13 06:08:00.838-07,6WbY_F4cHQF3KGel39vcQw,6991,-536,Obstacle
2019-03-13 06:08:06.56-07,6WbY_F4cHQF3KGel39vcQw,43,-1281,CurbRamp
2019-03-13 06:08:09.536-07,6WbY_F4cHQF3KGel39vcQw,12326,-592,CurbRamp
2019-03-13 06:08:12.825-07,6WbY_F4cHQF3KGel39vcQw,11118,-274,CurbRamp
2019-03-13 06:08:23.328-07,6WbY_F4cHQF3KGel39vcQw,9173,-366,NoCurbRamp
2019-03-13 06:08:30.88-07,6WbY_F4cHQF3KGel39vcQw,7272,-720,NoCurbRamp
2019-03-13 06:08:44.465-07,NQANnpx_DaSTTS5OS-V-HA,9280,-540,SurfaceProblem
2019-03-13 06:08:55.554-07,RDaXSbziEjAp3eU3LDKnEg,9858,-550,SurfaceProblem
2019-03-13 06:08:56.89-07,RDaXSbziEjAp3eU3LDKnEg,9173,-546,SurfaceProblem
2019-03-13 06:09:06.39-07,TO5jBZFHuSSzK6p1NnXgJQ,9177,-543,SurfaceProblem
2019-03-13 06:09:11.485-07,TO5jBZFHuSSzK6p1NnXgJQ,8334,-457,SurfaceProblem
2019-03-13 06:27:47.848-07,GxlBBMmxjTeM5FZNLj7GxA,8265,-456,NoCurbRamp
2019-03-13 06:27:51.496-07,GxlBBMmxjTeM5FZNLj7GxA,9785,-525,NoCurbRamp
2019-03-13 06:28:09.759-07,CSlZQVPLS_IjasASmHm-SQ,9082,-548,NoCurbRamp
2019-03-13 06:28:17.054-07,CSlZQVPLS_IjasASmHm-SQ,10828,-452,NoCurbRamp
2019-03-14 10:26:35.566-07,gp_qMztZRvfzZ3kaiHSgjg,2653,-244,CurbRamp
2019-03-14 10:26:40.989-07,gp_qMztZRvfzZ3kaiHSgjg,3835,-299,NoCurbRamp
2019-03-14 10:26:47.83-07,gp_qMztZRvfzZ3kaiHSgjg,4265,-349,NoCurbRamp
2019-03-14 10:26:54.539-07,gp_qMztZRvfzZ3kaiHSgjg,8620,-591,CurbRamp
2019-03-14 10:27:06.243-07,gp_qMztZRvfzZ3kaiHSgjg,11885,-407,NoCurbRamp
2019-03-14 10:29:10.679-07,7LNl50ku5osLMTIJOLVdGg,8662,-848,CurbRamp
2019-03-14 10:29:11.532-07,7LNl50ku5osLMTIJOLVdGg,9751,-755,CurbRamp
2019-03-14 10:29:14.083-07,7LNl50ku5osLMTIJOLVdGg,12077,-428,CurbRamp
2019-03-14 10:29:15.324-07,7LNl50ku5osLMTIJOLVdGg,12790,-383,CurbRamp
2019-03-14 10:29:17.601-07,7LNl50ku5osLMTIJOLVdGg,1730,-409,CurbRamp
2019-03-14 10:29:18.827-07,7LNl50ku5osLMTIJOLVdGg,1139,-362,CurbRamp
2019-03-14 10:29:21.471-07,7LNl50ku5osLMTIJOLVdGg,3657,-562,CurbRamp
2019-03-14 10:29:22.519-07,7LNl50ku5osLMTIJOLVdGg,4548,-711,CurbRamp
2019-03-14 10:30:18.689-07,pX8k1JNtPHn6ApSLt0WG-A,2943,-648,SurfaceProblem
2019-03-14 10:30:24.744-07,pX8k1JNtPHn6ApSLt0WG-A,9908,-598,SurfaceProblem
2019-03-14 10:30:52.055-07,0B9wIwkxqRH0Ji_LGefdug,10277,-501,SurfaceProblem
2019-03-14 10:31:04.982-07,30wSSwpQyfXG91DmzPtzXw,3472,-777,SurfaceProblem
2019-03-14 10:31:30.424-07,nH5UoZDHNq05VsGPU_Luuw,9667,-528,SurfaceProblem
2019-03-14 10:31:43.364-07,fCtC9i0NHuXWaxJaKQCCnA,2825,-635,SurfaceProblem
2019-03-14 10:31:59.689-07,Hw0xWH4HqJTn2yhCpwNHoA,4012,-707,SurfaceProblem
2019-03-14 10:32:29.901-07,wd5elmD8OEX2GhecoZ3TtA,2276,-539,SurfaceProblem
2019-03-14 10:32:50.71-07,rcIYDm-POXMqPkA8Wg5sWw,3173,-490,CurbRamp
2019-03-14 10:32:58.14-07,rcIYDm-POXMqPkA8Wg5sWw,11165,-1239,CurbRamp
2019-03-14 10:33:16.808-07,RgAYCVuHf6sd0iTrBNwUnQ,8488,-456,NoCurbRamp
2019-03-14 10:33:19.942-07,RgAYCVuHf6sd0iTrBNwUnQ,5628,-683,NoCurbRamp
2019-03-20 10:34:59.06-07,7cwGTyrtV6yKUtHO6TmUew,10425,-663,NoCurbRamp
2019-03-20 10:35:17.035-07,7cwGTyrtV6yKUtHO6TmUew,12056,-797,NoCurbRamp
2019-03-20 10:35:27.362-07,7cwGTyrtV6yKUtHO6TmUew,1797,-671,NoCurbRamp
2019-03-20 10:35:33.441-07,7cwGTyrtV6yKUtHO6TmUew,2817,-584,CurbRamp
2019-03-20 10:35:42.139-07,7cwGTyrtV6yKUtHO6TmUew,4617,-453,NoCurbRamp
2019-03-20 10:35:51.549-07,7cwGTyrtV6yKUtHO6TmUew,5460,-483,NoCurbRamp
2019-03-20 10:35:55.299-07,7cwGTyrtV6yKUtHO6TmUew,7518,-532,NoCurbRamp
2019-03-20 10:35:58.837-07,7cwGTyrtV6yKUtHO6TmUew,8482,-567,NoCurbRamp
2019-03-20 10:36:13.07-07,F-b4qLFcdSOfTZ6fQIfk1Q,4320,-538,SurfaceProblem
2019-03-20 10:36:16.699-07,F-b4qLFcdSOfTZ6fQIfk1Q,3910,-483,SurfaceProblem
2019-03-20 10:36:20.431-07,F-b4qLFcdSOfTZ6fQIfk1Q,4460,-420,SurfaceProblem
2019-03-20 10:36:24.006-07,F-b4qLFcdSOfTZ6fQIfk1Q,4094,-398,SurfaceProblem
2019-03-20 10:36:32.425-07,dKpqih5ra1CpJjoidkcP2Q,7977,-538,SurfaceProblem
2019-03-20 10:36:44.53-07,QOj07LM2sJRztq0zpQgdiA,4145,-501,SurfaceProblem
2019-03-20 10:36:52.354-07,QOj07LM2sJRztq0zpQgdiA,2011,-267,SurfaceProblem
2019-03-20 10:37:08.665-07,9LEVZRCMnKr72YlnRxmw1g,4634,-440,SurfaceProblem
2019-03-20 10:37:17.447-07,xqSBfoABGMynOhaT3pHAfw,3614,-483,SurfaceProblem
2019-03-20 10:37:21.054-07,xqSBfoABGMynOhaT3pHAfw,4020,-458,SurfaceProblem
2019-03-20 10:37:29.319-07,xqSBfoABGMynOhaT3pHAfw,10046,-634,SurfaceProblem
2019-03-20 10:37:44.021-07,nDi47xXKVTQ8Sv6vPhGllw,4229,-488,SurfaceProblem
2019-03-20 10:37:54.825-07,V-L9_vKYo_c8ftXiiIei2w,10958,-759,CurbRamp
2019-03-20 10:38:04.221-07,V-L9_vKYo_c8ftXiiIei2w,1621,-601,NoCurbRamp
2019-03-20 10:38:16.902-07,V-L9_vKYo_c8ftXiiIei2w,2872,-443,NoCurbRamp
2019-03-20 10:38:21.782-07,V-L9_vKYo_c8ftXiiIei2w,4951,-500,CurbRamp
2019-03-20 10:38:29.146-07,V-L9_vKYo_c8ftXiiIei2w,7924,-640,CurbRamp
2019-03-20 10:38:56.521-07,EhTLRzg6TtmIoY7RehxgpQ,701,-429,SurfaceProblem
2019-03-20 10:39:03.624-07,EhTLRzg6TtmIoY7RehxgpQ,5881,-742,SurfaceProblem
2019-03-20 10:39:16.6-07,7p9kDD1V5eaKoDnMh3wsHQ,12032,-535,SurfaceProblem
2019-03-20 10:39:23.839-07,7p9kDD1V5eaKoDnMh3wsHQ,1297,-359,SurfaceProblem
2019-03-20 10:39:35.989-07,QNmy3RmTj5TLI0QI-f1akA,12651,-561,SurfaceProblem
2019-03-20 13:56:01.643-07,U_2W2VIqIhhaIJOesAhC4Q,11535,-564,CurbRamp
2019-03-20 13:56:03.653-07,U_2W2VIqIhhaIJOesAhC4Q,12017,-442,CurbRamp
2019-03-20 13:56:06.537-07,U_2W2VIqIhhaIJOesAhC4Q,4995,-861,CurbRamp
2019-03-20 13:56:11.953-07,k23kc7Xv1jMJPc8IpxoesQ,6373,-490,CurbRamp
2019-03-20 13:56:20.893-07,k23kc7Xv1jMJPc8IpxoesQ,2807,-388,CurbRamp
2019-03-20 13:57:19.18-07,BoeFG0mOOkkuYiWjGLYqWQ,931,-676,SurfaceProblem
2019-03-20 13:57:43.475-07,gJLHJ-MwXyZ6Y081y2eysg,990,-1515,CurbRamp
2019-03-20 13:58:06.409-07,KupZYyugFrMfdMb63NOztQ,12782,-740,CurbRamp
2019-03-20 13:58:09.048-07,KupZYyugFrMfdMb63NOztQ,4176,-462,CurbRamp
2019-03-20 16:16:22.662-07,LxNn4x8zmjq1sbAA7j2P2A,3764,-869,Obstacle
2019-03-28 14:45:00.928-07,5f6UAV6KRhpRiUOg9Aw-qg,795,-463,CurbRamp
2019-03-28 14:45:11.286-07,5f6UAV6KRhpRiUOg9Aw-qg,9044,-490,CurbRamp
2019-03-28 14:45:21.072-07,5f6UAV6KRhpRiUOg9Aw-qg,11887,-267,CurbRamp
2019-03-28 14:45:40.739-07,S3DREANp0DnokEtZU-HcXw,3300,-891,SurfaceProblem
2019-03-28 14:45:45.95-07,S3DREANp0DnokEtZU-HcXw,9225,-806,SurfaceProblem
2019-03-28 14:45:53.947-07,BEa5noICZ6L9qUHmvRSpdA,3495,-855,Obstacle
2019-03-28 14:46:04.292-07,ltua0w0nCbWEi8zYlzX5nQ,2981,-903,SurfaceProblem
2019-03-28 14:46:23.966-07,ltua0w0nCbWEi8zYlzX5nQ,10476,-784,SurfaceProblem
2019-03-28 14:46:38.041-07,-38EjtY4Fjf__Ia9vr19Wg,2946,-884,SurfaceProblem
2019-03-28 14:47:01.253-07,_ooQwlzQF_tLa6m_NydXoQ,8233,-715,Obstacle
2019-03-28 14:47:13.533-07,_ooQwlzQF_tLa6m_NydXoQ,11048,-705,SurfaceProblem
2019-03-28 14:47:21.325-07,_DXSEcPlVZg1BcAcYExtmA,3991,-813,SurfaceProblem
2019-03-28 14:47:34.136-07,yoRjkqbEvGi3DLiMHpPlrQ,9950,-816,SurfaceProblem
2019-03-28 14:48:03.865-07,TIfamuruFLruNvHHEq-rKg,9357,-757,SurfaceProblem
2019-03-28 14:48:09.304-07,TIfamuruFLruNvHHEq-rKg,2441,-870,SurfaceProblem
2019-03-28 14:48:15.213-07,r2Oo5S8v2ritGCEjbC3fEA,4146,-951,SurfaceProblem
2019-03-28 14:48:41.728-07,yniMIVaOvbrF21Hv797hZw,3769,-1144,SurfaceProblem
2019-03-28 14:48:49.815-07,yniMIVaOvbrF21Hv797hZw,2593,-1093,SurfaceProblem
2019-03-28 14:48:55.331-07,yniMIVaOvbrF21Hv797hZw,9259,-628,SurfaceProblem
2019-03-28 14:49:05.509-07,9Ec-rByR7q90916QMnrZjw,10235,-669,SurfaceProblem
2019-03-28 14:49:18.878-07,9Ec-rByR7q90916QMnrZjw,3007,-1108,SurfaceProblem
2019-03-28 14:49:28.092-07,WejfbZ22qlq-VZJwreE5Fg,3746,-1018,SurfaceProblem
2019-03-28 14:49:44.521-07,nZMTzQsf8Yhsb8Dd9yBwHw,2104,-734,SurfaceProblem
2019-03-28 14:50:09.412-07,hzC3AhfMKcUpeJApBXCGSA,1591,-599,SurfaceProblem
2019-03-28 14:50:15.994-07,hzC3AhfMKcUpeJApBXCGSA,3541,-912,SurfaceProblem
2019-03-28 14:50:46.534-07,oAfObst8-OwFlUaV1Ca8kQ,2214,-952,SurfaceProblem
2019-03-28 14:50:52.998-07,WoQQ5Drr4c7oTYtoYoYUpQ,4388,-905,CurbRamp
2019-03-28 14:50:58.251-07,WoQQ5Drr4c7oTYtoYoYUpQ,10533,-643,CurbRamp
2019-03-29 17:00:11.016-07,4EkzT5gKBxFPyqgJujmPiA,9067,-360,SurfaceProblem
2019-03-29 17:00:59.637-07,N7XP_itKYSRPtDObOgrBVg,7600,-1483,CurbRamp
2019-03-29 17:01:02.927-07,N7XP_itKYSRPtDObOgrBVg,10357,-894,CurbRamp
2019-03-29 17:01:10.115-07,_FYg_SosgQnGpdZWIzZOLQ,12584,-1004,CurbRamp
2019-03-29 17:01:20.929-07,YS0gS3Qqp5NBFcTwQhizVA,923,-597,CurbRamp
2019-03-29 17:01:22.953-07,YS0gS3Qqp5NBFcTwQhizVA,2475,-537,CurbRamp
2019-03-29 17:01:28.266-07,YS0gS3Qqp5NBFcTwQhizVA,4781,-217,CurbRamp
2019-03-29 17:02:00.666-07,2LC_s3bKjk23akaMjIg-sw,11577,-480,SurfaceProblem
2019-03-29 17:02:12.725-07,FV6DlRKb1i3BAmMTgyOe7g,12931,-661,SurfaceProblem
2019-03-29 17:02:23.016-07,Rnyo_eVNmfyIVbpd8DQUhQ,1530,-541,SurfaceProblem
2019-03-29 17:02:51.582-07,3vQZ-VOzsgCHbb5qkkN77A,12771,-660,SurfaceProblem
2019-03-29 17:03:06.73-07,FJXZlhq1mrA_YcRtffgemA,147,-645,SurfaceProblem
2019-03-29 17:03:15.527-07,iDKCCt7fhqQXifF0I9vdPw,12263,-600,SurfaceProblem
2019-03-29 17:03:21.919-07,AqwNzjEXzE0LhxIln801Gg,813,-650,NoCurbRamp
2019-03-29 17:03:28.23-07,AqwNzjEXzE0LhxIln801Gg,12197,-660,NoCurbRamp
2019-03-29 17:03:46.111-07,AqwNzjEXzE0LhxIln801Gg,973,-498,SurfaceProblem
2019-03-29 17:03:57.592-07,gQLG7ilc3tJynqZBXb_gpQ,769,-590,SurfaceProblem
2019-03-29 17:04:13.105-07,h23DpudAUQLh6JtsZcPseg,11091,-857,SurfaceProblem
2019-03-29 17:04:16.52-07,h23DpudAUQLh6JtsZcPseg,9554,-956,SurfaceProblem
2019-03-29 17:04:19.548-07,h23DpudAUQLh6JtsZcPseg,12185,-514,SurfaceProblem
2019-03-29 17:04:27.817-07,h23DpudAUQLh6JtsZcPseg,2514,-770,SurfaceProblem
2019-03-29 17:04:33.132-07,tNH4DUVFBqPJQzeTB_TYrw,2431,-747,SurfaceProblem
2019-03-29 17:04:42.718-07,TrU4DYp3l-VZwSqYcDGq3A,11616,-893,SurfaceProblem
2019-03-29 17:04:48.877-07,TrU4DYp3l-VZwSqYcDGq3A,4387,-695,SurfaceProblem
2019-03-29 17:04:54.757-07,LmXl_0zdMQ1H4d6F3E4OsQ,3563,-733,SurfaceProblem
2019-03-29 17:04:59.131-07,LmXl_0zdMQ1H4d6F3E4OsQ,10268,-1128,SurfaceProblem
2019-03-29 17:05:05.785-07,yQZTHOdhIMTSodZfDgxSSA,9795,-1137,SurfaceProblem
2019-03-29 17:05:14.431-07,6_ls3eHi82wE2Qaru535tQ,2883,-650,SurfaceProblem
2019-03-29 17:05:40.776-07,dKC7lxGxB8MNWKOrDOpZsQ,2356,-699,SurfaceProblem
2019-03-29 17:05:53.62-07,dKC7lxGxB8MNWKOrDOpZsQ,10448,-1005,SurfaceProblem
2019-03-29 17:06:04.824-07,Qw2oaODrL9gZo1F6ycUK2Q,5241,-1069,SurfaceProblem
2019-03-29 17:06:18.203-07,Qw2oaODrL9gZo1F6ycUK2Q,9433,-769,NoCurbRamp
2019-03-29 17:06:22.951-07,Qw2oaODrL9gZo1F6ycUK2Q,10039,-664,NoCurbRamp
2019-03-29 17:06:28.193-07,Qw2oaODrL9gZo1F6ycUK2Q,5400,-1679,NoCurbRamp
2019-03-29 17:06:30.551-07,Qw2oaODrL9gZo1F6ycUK2Q,2847,-1382,NoCurbRamp
2019-03-29 17:06:38.869-07,tMFdyUdtKduVYsbRA-fFIw,9785,-735,NoCurbRamp
2019-03-29 17:06:41.222-07,tMFdyUdtKduVYsbRA-fFIw,10306,-870,NoCurbRamp
2019-03-29 17:06:48.184-07,4q6KSwWJjSZLUHCYQ-wuhw,13091,-515,NoCurbRamp
2019-03-29 17:06:50.903-07,4q6KSwWJjSZLUHCYQ-wuhw,94,-628,NoCurbRamp
2019-03-29 17:06:57.942-07,4q6KSwWJjSZLUHCYQ-wuhw,5898,-836,SurfaceProblem
2019-03-29 17:07:13.494-07,RzaKd9b0PafelNebCgkueQ,5745,-581,SurfaceProblem
2019-03-29 17:07:17.337-07,RzaKd9b0PafelNebCgkueQ,5072,-447,Obstacle
2019-03-29 17:18:35.962-07,mGT34sB3X3hnUKeO9aHUkg,7904,-624,SurfaceProblem
2019-03-29 17:18:45.957-07,mGT34sB3X3hnUKeO9aHUkg,6495,-742,SurfaceProblem
2019-03-29 17:18:52.426-07,sOAgbWeCMP-MX3AIZgLnuQ,7506,-1245,CurbRamp
2019-03-29 17:19:01.076-07,sOAgbWeCMP-MX3AIZgLnuQ,12067,-658,CurbRamp
2019-03-29 17:19:04.012-07,sOAgbWeCMP-MX3AIZgLnuQ,12025,-521,SurfaceProblem
2019-03-29 17:19:47.024-07,cEoTpHQla65lPtOAt9dofQ,2367,-408,CurbRamp
2019-04-02 10:02:57.631-07,Wo48_aT9oB8iT_kLiRKPyw,13244,-296,Obstacle
2019-04-02 10:04:17.323-07,adncGCyUWm5LJlS4P-o8mA,6363,-361,CurbRamp
2019-04-02 10:04:18.801-07,adncGCyUWm5LJlS4P-o8mA,8231,-715,CurbRamp
2019-04-02 10:04:26.69-07,adncGCyUWm5LJlS4P-o8mA,12210,-301,CurbRamp
2019-04-02 10:04:49.134-07,adncGCyUWm5LJlS4P-o8mA,1142,-281,CurbRamp
2019-04-02 10:04:54.496-07,adncGCyUWm5LJlS4P-o8mA,4717,-224,CurbRamp
2019-04-02 10:05:24.8-07,hUUscaZ-w_jChOoQnHFO-A,8899,-1099,SurfaceProblem
2019-04-02 10:06:00.484-07,HAwlDx92WFI47DXGapbP0g,9044,-1021,CurbRamp
2019-04-02 10:06:36.387-07,dmPfpgMh_hvxr-USb_Wemg,8481,-917,CurbRamp
2019-04-02 10:06:42.939-07,dmPfpgMh_hvxr-USb_Wemg,11596,-505,CurbRamp
2019-04-02 10:07:01.238-07,xH_1fDXe4FXo-Q9QP8UZ-A,8732,-913,CurbRamp
2019-04-02 10:07:03.488-07,xH_1fDXe4FXo-Q9QP8UZ-A,11651,-490,CurbRamp
2019-04-02 10:07:08.138-07,4hG3lFtq1TUcNVnOA5L08Q,11740,-890,CurbRamp
2019-04-02 10:07:11.183-07,4hG3lFtq1TUcNVnOA5L08Q,1656,-469,CurbRamp
2019-04-02 10:08:16.078-07,Kdy17T0hvCa_9qpAJYHLjg,8040,-1205,Obstacle
2019-04-02 10:08:21.805-07,Kdy17T0hvCa_9qpAJYHLjg,7149,-817,Obstacle
2019-04-02 10:08:32.936-07,JKl0dvQHWiZfxdx-kVcp_w,8750,-1113,SurfaceProblem
2019-04-02 10:09:16.162-07,mvnYjPHH3a6FMcYDtTSqdQ,8783,-821,CurbRamp
2019-04-02 10:09:18.296-07,mvnYjPHH3a6FMcYDtTSqdQ,7618,-464,CurbRamp
2019-04-02 10:09:31.041-07,LJKMolMCK94y0JY9-dioXg,8338,-1536,CurbRamp
2019-04-02 10:09:35.786-07,LJKMolMCK94y0JY9-dioXg,3809,-330,CurbRamp
2019-04-02 10:09:41.768-07,AMPSfk0QCyATAu68K5up6w,9535,-872,CurbRamp
2019-04-02 10:09:49.171-07,ExF0KDgouOiG3OvNCeLinw,11859,-624,CurbRamp
2019-04-02 10:09:50.329-07,ExF0KDgouOiG3OvNCeLinw,10554,-756,CurbRamp
2019-04-04 10:13:05.238-07,Vyy9fUxkiJSxcJElurKAHA,1150,-380,CurbRamp
2019-04-04 10:13:22.446-07,Vyy9fUxkiJSxcJElurKAHA,4527,-549,CurbRamp
2019-04-04 10:13:25.484-07,Vyy9fUxkiJSxcJElurKAHA,5864,-498,CurbRamp
2019-04-04 10:13:28.688-07,Vyy9fUxkiJSxcJElurKAHA,7513,-542,CurbRamp
2019-04-04 10:13:52.815-07,-8MJ6lbwwx0JSFY0NhXXYQ,1153,-714,CurbRamp
2019-04-04 10:13:59.758-07,xv_HS_Q-YPWBBDxi4UI1Kw,7393,-868,CurbRamp
2019-04-04 10:14:04.316-07,xv_HS_Q-YPWBBDxi4UI1Kw,3616,-556,SurfaceProblem
2019-04-04 10:15:32.81-07,H__cSTPL3vwTZxaqRk8Rjg,2749,-518,SurfaceProblem
2019-04-04 10:15:43.889-07,CPSqT7H0cQ1PpUs3PRt0kQ,2407,-629,SurfaceProblem
2019-04-04 10:16:01.291-07,q5fCC1bQp9rWAqsK2INudg,2202,-511,SurfaceProblem
